1 -1.348127238642217 0.3346185678896866
1 -1.4642570242580741 0.5406678271733273
1 -1.4335777491609514 0.49256004812136106
1 -1.1548467190789933 0.015023056085394948
1 -1.1814433284484218 0.06607175343464344
1 -1.2216992813121248 0.1407676171866572
1 -1.4724494060308082 0.5798727009537814
1 -1.0271156782517072 -0.1860882345349093
1 -1.5108727471950272 0.6564003636294804
1 -1.0882814259276938 -0.07018873298507028
1 -1.3093551420521519 0.31754031118262005
1 -1.2654710978806816 0.25157675983874256
1 -1.1720055136748484 0.09477281248765712
1 -1.1312980942941442 0.02930422860021764
1 -1.305576980252749 0.336021682702477
1 -1.0959363731389575 -0.021905407916886444
1 -1.5439862920234702 0.7637711132238902
1 -1.0789541326059493 -0.03629190711408098
1 -0.9456920330775894 -0.26199190503131997
1 -1.0502449527617532 -0.07598461007956775
1 -0.9942483743948968 -0.16792191018718494
1 -1.3452431700440244 0.4497319932963025
1 -1.2835824781101628 0.3479889337757774
1 -1.1896508678129463 0.19538262945295853
1 -0.9661599706447683 -0.18652219580496399
1 -1.1242162398273816 0.09211053236951061
1 -0.9293486390351288 -0.24024140971500801
1 -1.1693981225387913 0.18033863706670344
1 -1.142965182471553 0.13958214770854027
1 -1.0832003136215378 0.046125583692120276
1 -1.0863260548793825 0.06154575471171281
1 -1.0514415011144904 0.011162194256390479
1 -0.9757871747424803 -0.10980232768127096
1 -1.0051589176985372 -0.053949296526345336
1 -0.9785554292789348 -0.08999660939448878
1 -1.07524216792125 0.08239268904602237
1 -1.192520394569705 0.29543456995617456
1 -1.0085023300228366 -0.01813456685699394
1 -1.1392461702922907 0.21821909372577475
1 -1.0989821877160877 0.15351819123602078
1 -0.878156732401278 -0.21876776825291433
1 -1.0826849994727172 0.1403176601268568
1 -1.1012642642891595 0.17748666546658504
1 -1.0448958327242384 0.08490561008217018
1 -0.8786970670473246 -0.19281018061051156
1 -1.0196419273429842 0.05619913751463251
1 -0.8795482225727734 -0.1513012037884628
1 -1.02782555281313 0.12041100822732403
1 -0.8983026330900834 -0.09881569124016415
1 -0.8807217233848295 -0.12424747373668976
1 -0.9761483609116619 0.04596032741776068
1 -0.9451343765793512 -0.0027269029807763245
1 -0.9914867675209648 0.11254975098618009
1 -0.9344302711595697 0.018777512237431515
1 -1.0203538811713941 0.1775380261542061
1 -0.8476650127022801 -0.11641791438986576
1 -0.8124189195814469 -0.14240521880032994
1 -0.8234135900842217 -0.0032648075346422
1 -0.2733255041821793 0.38060135599249156
1 -0.33911430583282093 0.6996771422654658
1 -0.28779756020743374 0.6158416066109519
1 -0.2611574738526978 0.5747265039173657
1 -0.45215996705233474 0.9354181586240893
1 -0.2306925857438484 0.5920474787382557
1 -0.3700694235157743 0.8383422235343403
1 -0.26081608274051443 0.6592108149600261
1 -0.2551214633685785 0.6543566748327238
1 -0.2495319281910498 0.6596933196820658
1 -0.3591801712229834 0.869534973347933
1 -0.2341071249058808 0.6630163620469641
1 -0.18534909371693253 0.5836104936074956
1 -0.17697092135142817 0.579114995923947
1 -0.1997878193582967 0.6236202262623286
1 -0.2667366964680021 0.7495315284602155
1 -0.21651582765331207 0.6826064771900757
1 -0.11928081394422169 0.5342901564151005
1 -0.14129760163787813 0.592423522829142
1 -0.23044794579812694 0.7667790474779769
1 -0.37305863415511986 1.0236766918561597
1 -0.40647168095210406 1.0865260610452376
1 -0.1254922701897176 0.6050966541132603
1 -0.3310392068342274 0.9659456115318856
1 -0.17273562077822815 0.6968935887431794
1 -0.3052184167165935 0.9312533123214316
1 -0.17095958554053386 0.7038277644799268
1 -0.13253863385590772 0.6473219632222265
1 -0.2371005237703134 0.8383492186923126
1 -0.14649829686198876 0.6865023387517607
1 -0.35863503597595825 1.05875961572996
1 -0.3107620109857241 0.980885877210003
1 -0.3107534538210281 0.9858754941598573
1 -0.16794519362668664 0.7436491053607558
1 -0.14334442266573022 0.7160733444066004
1 -0.13768062767790443 0.7162769988863146
1 -0.14854789751512193 0.7450993670616438
1 -0.21878751853822223 0.8717032006679752
1 -0.36996856501173003 1.138433487445729
1 -0.3318682073795092 1.077478270032638
1 -0.09922862253496936 0.7047573182752833
1 -0.04671720019169459 0.6488801356805023
2 -0.8658428928315279 -0.44526726583101395
2 -0.8678995763854533 -0.4116801314601494
2 -0.818592775600211 -0.4670138783676019
2 -0.9009606932933981 -0.3094045766904219
2 -0.7941195492084322 -0.45933781484748043
2 -0.7768674667241692 -0.47919589780530886
2 -0.8336116308728653 -0.3709510775714051
2 -0.7935101191802734 -0.38532639731901286
2 -0.8647343622849581 -0.24700911560187272
2 -0.8510966029296876 -0.23058346590484224
2 -0.8390587936418793 -0.2464189879358834
2 -0.787666864127825 -0.33038468254912506
2 -0.8429679928674143 -0.22964248811913374
2 -0.8165428093559965 -0.2653811180819794
2 -0.7425500649843101 -0.3834690957647898
2 -0.6901507760265652 -0.43414772094887916
